,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
1070,google,True,FGSM,alexnet,40/60,alexnet,google,40/60,0.465,0.41025642,0.16,0.23021582
1071,google,True,FGSM,alexnet,40/60,alexnet,google,50/50,0.475,0.30769232,0.04,0.07079646
1072,google,True,FGSM,alexnet,40/60,resnet,google,20/80,0.505,0.50282484,0.89,0.6425992
1073,google,True,FGSM,alexnet,40/60,resnet,google,30/70,0.505,0.5714286,0.04,0.074766345
1074,google,True,FGSM,alexnet,40/60,resnet,google,40/60,0.53,0.8,0.08,0.14545456
1075,google,True,FGSM,alexnet,40/60,resnet,google,50/50,0.505,0.6666667,0.02,0.03883495
1076,google,True,FGSM,alexnet,40/60,vgg,google,20/80,0.59,0.57258064,0.71,0.63392854
1077,google,True,FGSM,alexnet,40/60,vgg,google,30/70,0.63,0.67105263,0.51,0.57954544
1078,google,True,FGSM,alexnet,40/60,vgg,google,40/60,0.505,0.54545456,0.06,0.1081081
1079,google,True,FGSM,alexnet,40/60,vgg,google,50/50,0.5,nan,0.0,nan
1080,google,True,FGSM,alexnet,20/80,alexnet,bing,20/80,0.51,0.51,0.51,0.51
1081,google,True,FGSM,alexnet,20/80,alexnet,bing,30/70,0.53,0.61538464,0.16,0.25396824
1082,google,True,FGSM,alexnet,20/80,alexnet,bing,40/60,0.5,nan,0.0,nan
1083,google,True,FGSM,alexnet,20/80,alexnet,bing,50/50,0.52,0.6,0.12,0.2
1084,google,True,FGSM,alexnet,20/80,resnet,bing,20/80,0.515,0.5076142,1.0,0.6734007
1085,google,True,FGSM,alexnet,20/80,resnet,bing,30/70,0.585,0.55414015,0.87,0.6770428
1086,google,True,FGSM,alexnet,20/80,resnet,bing,40/60,0.59499997,0.56050956,0.88,0.6848249
1087,google,True,FGSM,alexnet,20/80,resnet,bing,50/50,0.565,0.63265306,0.31,0.4161074
1088,google,True,FGSM,alexnet,20/80,vgg,bing,20/80,0.52,0.5102041,1.0,0.6756757
1089,google,True,FGSM,alexnet,20/80,vgg,bing,30/70,0.53999996,0.521978,0.95,0.67375886
1090,google,True,FGSM,alexnet,20/80,vgg,bing,40/60,0.58,0.5519481,0.85,0.6692914
1091,google,True,FGSM,alexnet,20/80,vgg,bing,50/50,0.59,0.71428573,0.3,0.4225352
1092,google,True,FGSM,alexnet,20/80,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
1093,google,True,FGSM,alexnet,20/80,alexnet,ddg,30/70,0.505,0.51428574,0.18,0.26666668
1094,google,True,FGSM,alexnet,20/80,alexnet,ddg,40/60,0.45499998,0.4680851,0.66,0.54771787
1095,google,True,FGSM,alexnet,20/80,alexnet,ddg,50/50,0.5,nan,0.0,nan
1096,google,True,FGSM,alexnet,20/80,resnet,ddg,20/80,0.53499997,0.54545456,0.42,0.47457626
1097,google,True,FGSM,alexnet,20/80,resnet,ddg,30/70,0.505,0.6666667,0.02,0.03883495
1098,google,True,FGSM,alexnet,20/80,resnet,ddg,40/60,0.5,nan,0.0,nan
1099,google,True,FGSM,alexnet,20/80,resnet,ddg,50/50,0.505,0.6,0.03,0.05714286
1100,google,True,FGSM,alexnet,20/80,vgg,ddg,20/80,0.49499997,0.4972973,0.92,0.645614
1101,google,True,FGSM,alexnet,20/80,vgg,ddg,30/70,0.575,0.55244756,0.79,0.6502058
1102,google,True,FGSM,alexnet,20/80,vgg,ddg,40/60,0.5,0.5,0.02,0.03846154
1103,google,True,FGSM,alexnet,20/80,vgg,ddg,50/50,0.5,0.5,0.01,0.019607844
1104,google,True,FGSM,alexnet,20/80,alexnet,google,20/80,0.445,0.28,0.07,0.112
1105,google,True,FGSM,alexnet,20/80,alexnet,google,30/70,0.49499997,0.46153846,0.06,0.10619469
1106,google,True,FGSM,alexnet,20/80,alexnet,google,40/60,0.44,0.35714287,0.15,0.2112676
1107,google,True,FGSM,alexnet,20/80,alexnet,google,50/50,0.475,0.33333334,0.05,0.08695652
1108,google,True,FGSM,alexnet,20/80,resnet,google,20/80,0.48,0.48924732,0.91,0.6363636
1109,google,True,FGSM,alexnet,20/80,resnet,google,30/70,0.48999998,0.375,0.03,0.055555552
1110,google,True,FGSM,alexnet,20/80,resnet,google,40/60,0.51,0.625,0.05,0.09259259
1111,google,True,FGSM,alexnet,20/80,resnet,google,50/50,0.505,0.6666667,0.02,0.03883495
1112,google,True,FGSM,alexnet,20/80,vgg,google,20/80,0.555,0.5413534,0.72,0.6180258
1113,google,True,FGSM,alexnet,20/80,vgg,google,30/70,0.63,0.6585366,0.54,0.5934066
1114,google,True,FGSM,alexnet,20/80,vgg,google,40/60,0.51,0.6,0.06,0.10909091
1115,google,True,FGSM,alexnet,20/80,vgg,google,50/50,0.48999998,0.0,0.0,nan
1116,google,True,FGSM,alexnet,50/50,alexnet,bing,20/80,0.525,0.52380955,0.55,0.5365854
1117,google,True,FGSM,alexnet,50/50,alexnet,bing,30/70,0.45999998,0.33333334,0.08,0.12903225
1118,google,True,FGSM,alexnet,50/50,alexnet,bing,40/60,0.5,nan,0.0,nan
1119,google,True,FGSM,alexnet,50/50,alexnet,bing,50/50,0.49499997,0.47619048,0.1,0.16528927
1120,google,True,FGSM,alexnet,50/50,resnet,bing,20/80,0.52,0.5102041,1.0,0.6756757
1121,google,True,FGSM,alexnet,50/50,resnet,bing,30/70,0.59999996,0.5625,0.9,0.69230765
1122,google,True,FGSM,alexnet,50/50,resnet,bing,40/60,0.585,0.5562914,0.84,0.6693227
1123,google,True,FGSM,alexnet,50/50,resnet,bing,50/50,0.525,0.54901963,0.28,0.37086093
1124,google,True,FGSM,alexnet,50/50,vgg,bing,20/80,0.505,0.5025381,0.99,0.6666667
1125,google,True,FGSM,alexnet,50/50,vgg,bing,30/70,0.53,0.5159575,0.97,0.6736111
1126,google,True,FGSM,alexnet,50/50,vgg,bing,40/60,0.55,0.53289473,0.81,0.64285713
1127,google,True,FGSM,alexnet,50/50,vgg,bing,50/50,0.555,0.62222224,0.28,0.3862069
1128,google,True,FGSM,alexnet,50/50,alexnet,ddg,20/80,0.49499997,0.49748743,0.99,0.66220737
1129,google,True,FGSM,alexnet,50/50,alexnet,ddg,30/70,0.45999998,0.375,0.12,0.18181817
1130,google,True,FGSM,alexnet,50/50,alexnet,ddg,40/60,0.415,0.4413793,0.64,0.52244896
1131,google,True,FGSM,alexnet,50/50,alexnet,ddg,50/50,0.5,nan,0.0,nan
1132,google,True,FGSM,alexnet,50/50,resnet,ddg,20/80,0.5,0.5,0.39,0.43820223
1133,google,True,FGSM,alexnet,50/50,resnet,ddg,30/70,0.525,1.0,0.05,0.095238104
1134,google,True,FGSM,alexnet,50/50,resnet,ddg,40/60,0.5,nan,0.0,nan
1135,google,True,FGSM,alexnet,50/50,resnet,ddg,50/50,0.5,0.5,0.03,0.056603774
1136,google,True,FGSM,alexnet,50/50,vgg,ddg,20/80,0.51,0.50537634,0.94,0.6573426
1137,google,True,FGSM,alexnet,50/50,vgg,ddg,30/70,0.565,0.54545456,0.78,0.64197534
1138,google,True,FGSM,alexnet,50/50,vgg,ddg,40/60,0.505,0.5714286,0.04,0.074766345
1139,google,True,FGSM,alexnet,50/50,vgg,ddg,50/50,0.49499997,0.4,0.02,0.03809524
1140,google,True,FGSM,alexnet,50/50,alexnet,google,20/80,0.445,0.26086956,0.06,0.09756098
1141,google,True,FGSM,alexnet,50/50,alexnet,google,30/70,0.475,0.27272728,0.03,0.05405405
1142,google,True,FGSM,alexnet,50/50,alexnet,google,40/60,0.465,0.41463414,0.17,0.24113476
1143,google,True,FGSM,alexnet,50/50,alexnet,google,50/50,0.47,0.25,0.03,0.053571425
1144,google,True,FGSM,alexnet,50/50,resnet,google,20/80,0.525,0.5138122,0.93,0.6619218
1145,google,True,FGSM,alexnet,50/50,resnet,google,30/70,0.5,0.5,0.07,0.12280702
1146,google,True,FGSM,alexnet,50/50,resnet,google,40/60,0.52,0.6666667,0.08,0.14285715
1147,google,True,FGSM,alexnet,50/50,resnet,google,50/50,0.505,0.6666667,0.02,0.03883495
1148,google,True,FGSM,alexnet,50/50,vgg,google,20/80,0.585,0.5691057,0.7,0.62780267
1149,google,True,FGSM,alexnet,50/50,vgg,google,30/70,0.59499997,0.61445785,0.51,0.55737704
1150,google,True,FGSM,alexnet,50/50,vgg,google,40/60,0.505,0.53333336,0.08,0.13913043
1151,google,True,FGSM,alexnet,50/50,vgg,google,50/50,0.5,nan,0.0,nan
1152,google,True,FGSM,resnet,30/70,alexnet,bing,20/80,0.64,0.64893615,0.61,0.628866
1153,google,True,FGSM,resnet,30/70,alexnet,bing,30/70,0.59499997,0.66101694,0.39,0.49056602
1154,google,True,FGSM,resnet,30/70,alexnet,bing,40/60,0.515,1.0,0.03,0.058252428
1155,google,True,FGSM,resnet,30/70,alexnet,bing,50/50,0.55,0.85714287,0.12,0.21052632
1156,google,True,FGSM,resnet,30/70,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
1157,google,True,FGSM,resnet,30/70,resnet,bing,30/70,0.55,0.5308642,0.86,0.6564886
1158,google,True,FGSM,resnet,30/70,resnet,bing,40/60,0.57,0.54320985,0.88,0.6717557
1159,google,True,FGSM,resnet,30/70,resnet,bing,50/50,0.58,0.5689655,0.66,0.6111111
1160,google,True,FGSM,resnet,30/70,vgg,bing,20/80,0.5,0.5,0.99,0.66442955
1161,google,True,FGSM,resnet,30/70,vgg,bing,30/70,0.53999996,0.5212766,0.98,0.6805556
1162,google,True,FGSM,resnet,30/70,vgg,bing,40/60,0.59,0.56,0.84,0.672
1163,google,True,FGSM,resnet,30/70,vgg,bing,50/50,0.61,0.6666667,0.44,0.5301205
1164,google,True,FGSM,resnet,30/70,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
1165,google,True,FGSM,resnet,30/70,alexnet,ddg,30/70,0.59999996,0.5714286,0.8,0.6666667
1166,google,True,FGSM,resnet,30/70,alexnet,ddg,40/60,0.565,0.53892213,0.9,0.67415726
1167,google,True,FGSM,resnet,30/70,alexnet,ddg,50/50,0.52,1.0,0.04,0.07692308
1168,google,True,FGSM,resnet,30/70,resnet,ddg,20/80,0.53999996,0.53846157,0.56,0.5490196
1169,google,True,FGSM,resnet,30/70,resnet,ddg,30/70,0.51,0.54545456,0.12,0.1967213
1170,google,True,FGSM,resnet,30/70,resnet,ddg,40/60,0.5,nan,0.0,nan
1171,google,True,FGSM,resnet,30/70,resnet,ddg,50/50,0.515,0.6,0.09,0.15652174
1172,google,True,FGSM,resnet,30/70,vgg,ddg,20/80,0.51,0.5051546,0.98,0.6666666
1173,google,True,FGSM,resnet,30/70,vgg,ddg,30/70,0.565,0.53757226,0.93,0.6813187
1174,google,True,FGSM,resnet,30/70,vgg,ddg,40/60,0.53499997,0.8181818,0.09,0.16216217
1175,google,True,FGSM,resnet,30/70,vgg,ddg,50/50,0.53999996,0.9,0.09,0.16363636
1176,google,True,FGSM,resnet,30/70,alexnet,google,20/80,0.53499997,0.5555556,0.35,0.42944783
1177,google,True,FGSM,resnet,30/70,alexnet,google,30/70,0.515,0.6,0.09,0.15652174
1178,google,True,FGSM,resnet,30/70,alexnet,google,40/60,0.56,0.6875,0.22,0.33333334
1179,google,True,FGSM,resnet,30/70,alexnet,google,50/50,0.53499997,0.7692308,0.1,0.17699115
1180,google,True,FGSM,resnet,30/70,resnet,google,20/80,0.52,0.51123595,0.91,0.65467626
1181,google,True,FGSM,resnet,30/70,resnet,google,30/70,0.5,0.5,0.17,0.25373134
1182,google,True,FGSM,resnet,30/70,resnet,google,40/60,0.53999996,0.5952381,0.25,0.35211268
1183,google,True,FGSM,resnet,30/70,resnet,google,50/50,0.51,0.5833333,0.07,0.125
1184,google,True,FGSM,resnet,30/70,vgg,google,20/80,0.53499997,0.51955307,0.93,0.6666667
1185,google,True,FGSM,resnet,30/70,vgg,google,30/70,0.60499996,0.57342654,0.82,0.67489713
1186,google,True,FGSM,resnet,30/70,vgg,google,40/60,0.59,0.78125,0.25,0.37878788
1187,google,True,FGSM,resnet,30/70,vgg,google,50/50,0.51,1.0,0.02,0.039215688
1188,google,True,FGSM,resnet,40/60,alexnet,bing,20/80,0.64,0.64893615,0.61,0.628866
1189,google,True,FGSM,resnet,40/60,alexnet,bing,30/70,0.57,0.6296296,0.34,0.44155845
1190,google,True,FGSM,resnet,40/60,alexnet,bing,40/60,0.515,1.0,0.03,0.058252428
1191,google,True,FGSM,resnet,40/60,alexnet,bing,50/50,0.53999996,0.75,0.12,0.20689654
1192,google,True,FGSM,resnet,40/60,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
1193,google,True,FGSM,resnet,40/60,resnet,bing,30/70,0.53499997,0.5202312,0.9,0.6593406
1194,google,True,FGSM,resnet,40/60,resnet,bing,40/60,0.56,0.53571427,0.9,0.67164177
1195,google,True,FGSM,resnet,40/60,resnet,bing,50/50,0.56,0.54761904,0.69,0.6106195
1196,google,True,FGSM,resnet,40/60,vgg,bing,20/80,0.5,0.5,1.0,0.6666667
1197,google,True,FGSM,resnet,40/60,vgg,bing,30/70,0.515,0.50769234,0.99,0.67118645
1198,google,True,FGSM,resnet,40/60,vgg,bing,40/60,0.59999996,0.56666666,0.85,0.68
1199,google,True,FGSM,resnet,40/60,vgg,bing,50/50,0.65,0.7205882,0.49,0.5833333
1200,google,True,FGSM,resnet,40/60,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
1201,google,True,FGSM,resnet,40/60,alexnet,ddg,30/70,0.61,0.5846154,0.76,0.66086954
1202,google,True,FGSM,resnet,40/60,alexnet,ddg,40/60,0.545,0.52662724,0.89,0.6617101
1203,google,True,FGSM,resnet,40/60,alexnet,ddg,50/50,0.525,0.85714287,0.06,0.11214953
1204,google,True,FGSM,resnet,40/60,resnet,ddg,20/80,0.53499997,0.53333336,0.56,0.5463415
1205,google,True,FGSM,resnet,40/60,resnet,ddg,30/70,0.53999996,0.6333333,0.19,0.29230767
1206,google,True,FGSM,resnet,40/60,resnet,ddg,40/60,0.5,nan,0.0,nan
1207,google,True,FGSM,resnet,40/60,resnet,ddg,50/50,0.545,0.8,0.12,0.20869565
1208,google,True,FGSM,resnet,40/60,vgg,ddg,20/80,0.505,0.5025381,0.99,0.6666667
1209,google,True,FGSM,resnet,40/60,vgg,ddg,30/70,0.555,0.5314286,0.93,0.6763636
1210,google,True,FGSM,resnet,40/60,vgg,ddg,40/60,0.52,0.8333333,0.05,0.094339624
1211,google,True,FGSM,resnet,40/60,vgg,ddg,50/50,0.53,0.875,0.07,0.12962963
1212,google,True,FGSM,resnet,40/60,alexnet,google,20/80,0.525,0.53968257,0.34,0.41717795
1213,google,True,FGSM,resnet,40/60,alexnet,google,30/70,0.545,0.8,0.12,0.20869565
1214,google,True,FGSM,resnet,40/60,alexnet,google,40/60,0.55,0.6666667,0.2,0.30769232
1215,google,True,FGSM,resnet,40/60,alexnet,google,50/50,0.53,0.6875,0.11,0.18965517
1216,google,True,FGSM,resnet,40/60,resnet,google,20/80,0.48999998,0.49456522,0.91,0.64084506
1217,google,True,FGSM,resnet,40/60,resnet,google,30/70,0.5,0.5,0.21,0.29577464
1218,google,True,FGSM,resnet,40/60,resnet,google,40/60,0.55,0.59615386,0.31,0.40789476
1219,google,True,FGSM,resnet,40/60,resnet,google,50/50,0.505,0.53846157,0.07,0.123893805
1220,google,True,FGSM,resnet,40/60,vgg,google,20/80,0.545,0.5248619,0.95,0.6761566
1221,google,True,FGSM,resnet,40/60,vgg,google,30/70,0.61,0.5753425,0.84,0.68292683
1222,google,True,FGSM,resnet,40/60,vgg,google,40/60,0.58,0.75,0.24,0.36363634
1223,google,True,FGSM,resnet,40/60,vgg,google,50/50,0.505,1.0,0.01,0.01980198
1224,google,True,FGSM,resnet,20/80,alexnet,bing,20/80,0.61,0.6122449,0.6,0.60606056
1225,google,True,FGSM,resnet,20/80,alexnet,bing,30/70,0.575,0.6363636,0.35,0.4516129
1226,google,True,FGSM,resnet,20/80,alexnet,bing,40/60,0.52,1.0,0.04,0.07692308
1227,google,True,FGSM,resnet,20/80,alexnet,bing,50/50,0.53,0.71428573,0.1,0.1754386
1228,google,True,FGSM,resnet,20/80,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
1229,google,True,FGSM,resnet,20/80,resnet,bing,30/70,0.565,0.53801167,0.92,0.6789668
1230,google,True,FGSM,resnet,20/80,resnet,bing,40/60,0.55,0.5304878,0.87,0.6590909
1231,google,True,FGSM,resnet,20/80,resnet,bing,50/50,0.59,0.5703125,0.73,0.6403509
1232,google,True,FGSM,resnet,20/80,vgg,bing,20/80,0.505,0.5025381,0.99,0.6666667
1233,google,True,FGSM,resnet,20/80,vgg,bing,30/70,0.555,0.52910054,1.0,0.6920415
1234,google,True,FGSM,resnet,20/80,vgg,bing,40/60,0.625,0.6,0.75,0.6666667
1235,google,True,FGSM,resnet,20/80,vgg,bing,50/50,0.615,0.7346939,0.36,0.48322147
1236,google,True,FGSM,resnet,20/80,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
1237,google,True,FGSM,resnet,20/80,alexnet,ddg,30/70,0.585,0.56028366,0.79,0.6556017
1238,google,True,FGSM,resnet,20/80,alexnet,ddg,40/60,0.545,0.5272727,0.87,0.65660375
1239,google,True,FGSM,resnet,20/80,alexnet,ddg,50/50,0.515,0.8,0.04,0.07619048
1240,google,True,FGSM,resnet,20/80,resnet,ddg,20/80,0.5,0.5,0.58,0.5370371
1241,google,True,FGSM,resnet,20/80,resnet,ddg,30/70,0.555,0.7037037,0.19,0.2992126
1242,google,True,FGSM,resnet,20/80,resnet,ddg,40/60,0.5,nan,0.0,nan
1243,google,True,FGSM,resnet,20/80,resnet,ddg,50/50,0.53499997,0.7058824,0.12,0.2051282
1244,google,True,FGSM,resnet,20/80,vgg,ddg,20/80,0.51,0.5050505,1.0,0.67114097
1245,google,True,FGSM,resnet,20/80,vgg,ddg,30/70,0.58,0.54761904,0.92,0.6865671
1246,google,True,FGSM,resnet,20/80,vgg,ddg,40/60,0.53499997,0.8888889,0.08,0.146789
1247,google,True,FGSM,resnet,20/80,vgg,ddg,50/50,0.51,0.6666667,0.04,0.0754717
1248,google,True,FGSM,resnet,20/80,alexnet,google,20/80,0.55,0.5694444,0.41,0.4767442
1249,google,True,FGSM,resnet,20/80,alexnet,google,30/70,0.51,0.5833333,0.07,0.125
1250,google,True,FGSM,resnet,20/80,alexnet,google,40/60,0.55,0.7083333,0.17,0.27419356
1251,google,True,FGSM,resnet,20/80,alexnet,google,50/50,0.53999996,0.78571427,0.11,0.19298245
1252,google,True,FGSM,resnet,20/80,resnet,google,20/80,0.48499998,0.49142858,0.86,0.62545455
1253,google,True,FGSM,resnet,20/80,resnet,google,30/70,0.48999998,0.46153846,0.12,0.1904762
1254,google,True,FGSM,resnet,20/80,resnet,google,40/60,0.55,0.6,0.3,0.4
1255,google,True,FGSM,resnet,20/80,resnet,google,50/50,0.525,0.72727275,0.08,0.14414415
1256,google,True,FGSM,resnet,20/80,vgg,google,20/80,0.56,0.53409094,0.94,0.6811594
1257,google,True,FGSM,resnet,20/80,vgg,google,30/70,0.635,0.61157024,0.74,0.6696832
1258,google,True,FGSM,resnet,20/80,vgg,google,40/60,0.555,0.72,0.18,0.288
1259,google,True,FGSM,resnet,20/80,vgg,google,50/50,0.505,1.0,0.01,0.01980198
1260,google,True,FGSM,resnet,50/50,alexnet,bing,20/80,0.625,0.6344086,0.59,0.6113989
1261,google,True,FGSM,resnet,50/50,alexnet,bing,30/70,0.58,0.63793105,0.37,0.4683545
1262,google,True,FGSM,resnet,50/50,alexnet,bing,40/60,0.515,1.0,0.03,0.058252428
1263,google,True,FGSM,resnet,50/50,alexnet,bing,50/50,0.555,0.8235294,0.14,0.23931625
1264,google,True,FGSM,resnet,50/50,resnet,bing,20/80,0.505,0.5025126,1.0,0.6688963
1265,google,True,FGSM,resnet,50/50,resnet,bing,30/70,0.525,0.5147929,0.87,0.64684016
1266,google,True,FGSM,resnet,50/50,resnet,bing,40/60,0.575,0.54658383,0.88,0.6743295
1267,google,True,FGSM,resnet,50/50,resnet,bing,50/50,0.52,0.515873,0.65,0.5752212
1268,google,True,FGSM,resnet,50/50,vgg,bing,20/80,0.51,0.5050505,1.0,0.67114097
1269,google,True,FGSM,resnet,50/50,vgg,bing,30/70,0.53499997,0.5187166,0.97,0.6759582
1270,google,True,FGSM,resnet,50/50,vgg,bing,40/60,0.60499996,0.5704698,0.85,0.682731
1271,google,True,FGSM,resnet,50/50,vgg,bing,50/50,0.62,0.6875,0.44,0.53658533
1272,google,True,FGSM,resnet,50/50,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
1273,google,True,FGSM,resnet,50/50,alexnet,ddg,30/70,0.61,0.5833333,0.77,0.6637931
1274,google,True,FGSM,resnet,50/50,alexnet,ddg,40/60,0.55,0.5294118,0.9,0.6666667
1275,google,True,FGSM,resnet,50/50,alexnet,ddg,50/50,0.51,0.75,0.03,0.057692308
1276,google,True,FGSM,resnet,50/50,resnet,ddg,20/80,0.53,0.52884614,0.55,0.5392157
1277,google,True,FGSM,resnet,50/50,resnet,ddg,30/70,0.53,0.60714287,0.17,0.265625
1278,google,True,FGSM,resnet,50/50,resnet,ddg,40/60,0.5,nan,0.0,nan
1279,google,True,FGSM,resnet,50/50,resnet,ddg,50/50,0.53999996,0.78571427,0.11,0.19298245
1280,google,True,FGSM,resnet,50/50,vgg,ddg,20/80,0.51,0.50510204,0.99,0.6689189
1281,google,True,FGSM,resnet,50/50,vgg,ddg,30/70,0.56,0.53409094,0.94,0.6811594
1282,google,True,FGSM,resnet,50/50,vgg,ddg,40/60,0.525,0.85714287,0.06,0.11214953
1283,google,True,FGSM,resnet,50/50,vgg,ddg,50/50,0.525,0.7777778,0.07,0.12844037
1284,google,True,FGSM,resnet,50/50,alexnet,google,20/80,0.53,0.55,0.33,0.41250005
1285,google,True,FGSM,resnet,50/50,alexnet,google,30/70,0.53499997,0.7692308,0.1,0.17699115
1286,google,True,FGSM,resnet,50/50,alexnet,google,40/60,0.53499997,0.6296296,0.17,0.26771653
1287,google,True,FGSM,resnet,50/50,alexnet,google,50/50,0.545,0.8,0.12,0.20869565
1288,google,True,FGSM,resnet,50/50,resnet,google,20/80,0.52,0.51111114,0.92,0.65714294
1289,google,True,FGSM,resnet,50/50,resnet,google,30/70,0.51,0.52380955,0.22,0.30985916
1290,google,True,FGSM,resnet,50/50,resnet,google,40/60,0.53999996,0.5833333,0.28,0.37837836
1291,google,True,FGSM,resnet,50/50,resnet,google,50/50,0.48499998,0.4117647,0.07,0.11965813
1292,google,True,FGSM,resnet,50/50,vgg,google,20/80,0.52,0.510989,0.93,0.65957445
1293,google,True,FGSM,resnet,50/50,vgg,google,30/70,0.59499997,0.5673759,0.8,0.66390043
1294,google,True,FGSM,resnet,50/50,vgg,google,40/60,0.57,0.73333335,0.22,0.33846152
1295,google,True,FGSM,resnet,50/50,vgg,google,50/50,0.5,nan,0.0,nan
